#year,locid,itn_ga,itn_mil,itn_ac,itn_at
2030,CMI,10602,370,101,18593
2030,CMR,4500,0,0,100
2030,CMX,4870,20,3000,2594
2030,CMY,1500,6000,0,0
2030,CNB,660,0,0,0
2030,CNC,1528,0,0,0
2030,CNH,4600,0,0,0
2030,CNI,10600,0,0,0
2030,CNK,6150,400,0,0
2030,CNM,1725,240,2669,303
2030,CNO,67011,462,17,448
2030,CNP,950,0,0,0
2030,CNU,9000,60,0,0
2030,CNW,14535,3592,2,44
2030,CNY,3300,150,1200,3400
2030,COD,19168,25,0,2615
2030,COE,76731,1428,0,27200
2030,COI,48000,0,0,1500
2030,COM,2505,0,0,0
2030,CON,30000,7000,0,3000
2030,COQ,979,100,0,0
2030,COS,30962,15475,30777,6159
2030,COT,5800,2000,0,750
2030,COU,14327,623,133,3476
2030,CPC,10000,1000,0,2100
2030,CPF,4400,220,0,1320
2030,CPK,9500,361,0,1000
2030,CPM,30000,0,0,0
2030,CPR,16997,442,1150,14040
2030,CPS,41263,819,46,14680
2030,CPT,14171,0,0,0
2030,CPU,17000,0,0,0
2030,CPX,1363,0,0,33759
2030,CQA,4000,12,0,200
2030,CQB,2700,0,0,0
2030,CQF,24800,1000,0,0
2030,CQM,1750,0,0,0
2030,CQW,6500,200,0,0
2030,CQX,10000,15,0,150
2030,CRC,200,10,0,400
2030,CRE,25427,1052,8,8175
2030,CRG,50920,7267,0,2916
2030,CRP,19208,22538,3361,21668
2030,CRQ,86390,666,3,13240
2030,CRS,2600,0,0,0
2030,CRT,3000,75,0,20
2030,CRW,15975,3611,1102,22840
2030,CRX,9025,380,0,0
2030,CSB,1250,100,0,150
2030,CSG,14649,474,412,3656
2030,CSM,4453,32284,0,0
2030,CSQ,2180,0,0,0
2030,CSV,13140,110,0,110
2030,CTB,2600,150,0,500
2030,CTJ,12000,500,0,0
2030,CTK,2000,0,0,0
2030,CTY,14400,0,0,0
2030,CTZ,500,600,0,100
2030,CUB,22000,1000,0,3500
2030,CUH,1000,0,0,0
2030,CUL,3000,0,0,0
2030,CUT,660,36,0,0
2030,CVB,8000,100,20,0
2030,CVC,14500,0,0,0
2030,CVG,4776,281,155484,37013
2030,CVH,21600,1200,0,0
2030,CVK,2150,100,0,0
2030,CVN,17055,1872,1248,34
2030,CVO,31650,400,0,4923
2030,CVX,9500,500,0,12000
2030,CWA,4090,107,128,10247
2030,CWC,7400,0,0,200
2030,CWF,5759,15336,272,527
2030,CWI,8782,424,0,339
2030,CWS,6550,400,0,550
2030,CWV,2000,0,0,0
2030,CXC,800,0,0,500
2030,CXF,200,0,0,800
2030,CXL,6256,0,0,0
2030,CXO,33244,1758,28,594
2030,CXP,37500,0,0,7500
2030,CXU,2000,0,0,0
2030,CXY,16632,3546,0,405
2030,CYO,8200,1000,0,0
2030,CYS,6003,3652,38,4949
2030,CYW,10000,9000,0,0
2030,CZD,4488,12,0,0
2030,CZG,28478,200,0,5000
2030,CZL,8000,0,0,0
2030,CZN,100,0,0,50
2030,CZT,600,0,0,0
2030,D05,1400,20,0,200
2030,D07,120,0,0,0
2030,D09,2100,100,0,250
2030,D25,3000,0,0,200
2030,D38,10260,0,0,1080
2030,D39,3700,24,0,0
2030,D42,400,0,0,0
2030,D50,800,50,0,300
2030,D55,1000,50,0,200
2030,D57,500,10,0,50
2030,D60,2300,50,0,700
2030,D63,1000,0,0,0
2030,D68,1163,157,0,242
2030,D73,3000,0,0,0
2030,D76,0,0,0,5000
2030,D83,3000,0,0,0
2030,D86,3000,0,0,0
2030,D95,4657,0,0,0
2030,D98,7130,0,0,0
2030,DAB,200966,989,6247,1757
2030,DAG,12200,18000,0,0
2030,DAL,59087,1080,149165,36762
2030,DAN,9632,59,0,0
2030,DAW,5000,0,0,0
2030,DAY,10424,531,44224,17344
2030,DBN,6000,200,0,0
2030,DBQ,19227,405,34,2519
2030,DCA,8984,1202,230268,68813
2030,DCK,0,0,0,0
2030,DCM,2400,0,0,0
2030,DCU,111642,12075,0,3800
2030,DCY,789,0,0,52
2030,DDC,6000,200,3801,1500
2030,DDH,8627,125,0,0
2030,DEC,13116,3782,4,3950
2030,DED,118838,50,0,400
2030,DEE,0,0,0,3500
2030,DEH,4072,0,0,0
2030,DEN,4582,193,695440,117781
2030,DEQ,1500,200,0,0
2030,DET,22210,102,2,1937
2030,DEW,21661,0,0,0
2030,DFI,2000,30,0,2000
2030,DFW,6179,195,701673,222577
2030,DGW,2617,20,0,100
2030,DHN,18979,18942,2379,1564
2030,DHT,5600,150,0,0
2030,DIJ,2622,0,0,0
2030,DIK,3192,48,0,5822
2030,DKB,19700,0,0,1080
2030,DKK,8500,400,0,1705
2030,DKR,2200,0,0,0
2030,DKX,66682,56,0,400
2030,DLC,100,30,0,0
2030,DLG,10986,11,1467,43526
2030,DLH,24010,3981,710,14195
2030,DLL,19000,2500,0,1000
2030,DLN,5850,250,0,850
2030,DLO,11000,0,0,0
2030,DLS,33600,750,0,3400
2030,DLZ,4274,0,0,4594
2030,DM2,0,10,0,224
2030,DMN,12000,9125,0,960
2030,DMO,4400,2750,0,0
2030,DMW,8875,90,0,500
2030,DNL,12000,0,0,0
2030,DNN,11000,100,0,0
2030,DNS,3087,20,0,180
2030,DNV,4000,150,0,1000
2030,DPA,44245,678,27,7101
2030,DPL,9000,3000,0,0
2030,DQH,9000,0,0,0
2030,DRI,6200,1000,0,0
2030,DRM,2500,0,0,0
2030,DRO,14889,500,9889,3468
2030,DRT,716,0,1302,2190
2030,DSM,25462,2231,45750,16644
2030,DSV,23000,250,0,800
2030,DTA,1200,0,0,50
2030,DTL,4500,100,0,2600
2030,DTN,28976,181,0,302
2030,DTO,75774,303,32,1136
2030,DTS,61050,300,0,787
2030,DTW,5969,156,488928,62763
2030,DUA,3000,30,0,0
2030,DUB,500,0,0,50
2030,DUC,2500,0,0,250
2030,DUG,10000,5700,0,0
2030,DUH,3930,0,0,0
2030,DUJ,2510,76,2695,905
2030,DUT,50,50,2500,100
2030,DUX,3000,30,0,0
2030,DUY,1200,0,2080,624
2030,DVK,10950,400,0,3400
2030,DVL,4755,850,0,2437
2030,DVN,14567,507,0,1017
2030,DVO,27000,0,0,1000
2030,DVT,140361,49,149,4542
2030,DWA,30000,0,0,360
2030,DWH,92402,2254,4,4688
2030,DWU,1860,95,0,95
2030,DWX,350,0,0,30
2030,DXE,2860,40,0,660
2030,DXR,32783,32,5,3352
2030,DXX,160,0,0,0
2030,DYA,4420,75,0,0
2030,DYB,12600,500,0,2900
2030,DYL,10141,15,0,3521
2030,DYR,5000,120,0,250
2030,DYT,2100,0,0,800
2030,DZJ,10000,0,0,0
2030,E01,2900,0,0,0
2030,E05,150,0,0,0
2030,E06,1100,0,0,0
2030,E11,1200,0,0,0
2030,E14,1600,200,0,0
2030,E16,14641,0,0,0
2030,E19,200,0,0,0
2030,E24,3000,60,0,0
2030,E25,24200,20,0,310
2030,E26,2500,0,0,0
2030,E35,4100,0,0,0
2030,E36,15000,500,0,0
2030,E38,3100,50,0,0
2030,E42,120,0,0,0
2030,E45,18000,0,0,0
2030,E51,600,0,0,0
2030,E52,1400,0,0,0
2030,E60,1500,50,0,0
2030,E63,3000,50,0,0
2030,E77,2000,10,0,0
2030,E80,7000,200,0,150
2030,E89,1000,0,0,0
2030,E91,1600,0,0,5800
2030,E94,4,0,0,0
2030,E95,5800,500,0,0
2030,EAA,1200,0,0,400
2030,EAN,240,0,0,360
2030,EAR,13000,30,1460,550
2030,EAT,12362,100,2036,5863
2030,EAU,17072,395,38,3425
2030,EBD,200,0,0,0
2030,EBG,3000,0,0,0
2030,EBS,3948,0,0,166
2030,ECG,9000,44000,0,620
2030,ECP,19862,4967,13622,3393
2030,ECS,1474,20,0,84
2030,EDE,7000,500,0,500
2030,EDJ,525,0,0,900
2030,EDN,14100,25000,0,36
2030,EDU,10000,25,0,2450
2030,EED,8000,0,0,0
2030,EEK,0,0,0,300
2030,EEN,7456,3314,0,7204
2030,EEO,5300,20,0,350
2030,EET,14600,200,0,0
2030,EFC,1250,12,0,0
2030,EFD,57680,28215,1852,7896
2030,EFK,1980,238,0,0
2030,EFT,8100,150,0,500
2030,EFW,2825,100,0,0
2030,EGE,16189,4116,4797,10474
2030,EGQ,221,0,0,0
2030,EGT,9800,100,200,0
2030,EGV,14975,30,220,2376
2030,EHA,2600,0,0,0
2030,EHO,8000,200,0,0
2030,EHR,13860,110,0,2550
2030,EII,0,0,0,0
2030,EIK,37500,0,0,0
2030,EIW,1800,25,0,450
2030,EKA,20000,300,0,150
2030,EKM,11571,214,0,642
2030,EKN,3000,500,0,0
2030,EKO,14825,135,2350,4578
2030,EKQ,4370,143,0,760
2030,EKS,4618,0,0,300
2030,EKX,6025,280,0,930
2030,EKY,58900,0,0,0
2030,ELA,3200,0,0,0
2030,ELD,4000,520,2496,2920
2030,ELI,0,0,0,0
2030,ELK,2320,60,0,0
2030,ELM,10306,363,2936,8878
2030,ELN,28177,100,0,1353
2030,ELO,3000,0,0,200
2030,ELP,26671,4012,58498,20269
2030,ELV,200,0,0,300
2030,ELY,1264,158,567,2692
2030,ELZ,5000,100,0,750
2030,EMM,1203,78,0,120
2030,EMP,15000,250,0,1000
2030,EMT,42393,124,31,816
2030,EMV,800,10,0,40
2030,ENA,8760,534,734,32065
2030,ENL,4000,50,0,2000
2030,ENM,0,0,0,0
2030,ENN,2000,0,0,2500
2030,ENV,3371,604,766,0
2030,ENW,29407,72,0,3418
2030,EOE,5000,100,0,0
2030,EOK,3645,0,0,456
2030,EOP,1200,12,0,0
2030,EOS,1156,20,0,200
2030,EPH,67285,0,0,0
2030,EPM,400,0,0,0
2030,EQA,3500,25,0,0
2030,EQY,20500,1000,0,4100
2030,ERI,8526,299,12,8777
2030,ERV,72177,0,0,0
2030,ERY,1880,0,0,0
2030,ESC,10000,300,1368,7476
2030,ESF,5000,1950,0,0
2030,ESN,19498,760,0,1480
2030,EST,1785,0,0,0
2030,ETB,31635,10000,0,9499
2030,ETC,2000,500,0,800
2030,ETH,900,0,0,0
2030,ETN,2000,0,0,0
2030,EUF,18091,9500,0,0
2030,EUG,24287,1862,14871,4574
2030,EUL,47600,300,0,2800
2030,EVB,49604,193,1,476
2030,EVM,5000,0,0,700
2030,EVU,1700,50,0,250
2030,EVV,10869,1798,93,13737
2030,EVW,4300,25,0,135
2030,EVY,21191,100,0,229
2030,EWB,19630,298,0,8992
2030,EWK,25675,150,0,700
2030,EWN,12783,751,18,10822
2030,EWR,9761,738,415103,195873
2030,EWU,0,0,0,250
2030,EXI,500,0,0,200
2030,EXX,3000,500,0,500
2030,EYE,11964,0,0,2027
2030,EYF,9000,500,0,0
2030,EYW,33429,341,8447,19387
2030,EZI,3960,40,0,0
2030,EZM,18500,0,0,0
2030,EZS,6200,300,0,750
2030,EZZ,3700,35,0,300
2030,F00,1900,0,0,0
2030,F01,1400,0,0,0
2030,F05,3000,100,0,0
2030,F06,300,60,0,0
2030,F08,50,0,0,0
2030,F10,1000,10,0,0
2030,F17,2600,30,0,0
2030,F21,200,0,0,0
2030,F22,8000,18000,0,0
2030,F30,350,0,0,0
2030,F31,300,0,0,0
2030,F32,10,0,0,0
2030,F34,4000,0,0,0
2030,F36,150,0,0,0
2030,F37,1400,12,0,0
2030,F41,2500,120,0,0
2030,F44,2000,0,0,0
2030,F45,23864,0,0,1000
2030,F46,8000,20,0,0
2030,F49,5000,200,0,0
2030,F51,1100,0,0,0
2030,F53,500,0,0,0
2030,F56,700,0,0,0
2030,F62,10000,0,0,0
2030,F70,39274,0,0,0
2030,F72,30600,0,0,0
2030,F81,5,0,0,0
2030,F85,1100,0,0,0
2030,F87,3500,0,0,0
2030,F88,4000,0,0,0
2030,F89,5000,0,0,0
2030,F95,510,0,0,0
2030,F99,2000,0,0,0
2030,FAI,41029,2168,12895,82350
2030,FAM,5000,50,0,1000
2030,FAQ,0,0,0,685
2030,FAR,30236,3054,11250,12183
2030,FAT,46075,5668,45790,7460
2030,FAY,14924,3120,1179,17523
2030,FBL,9043,114,0,256
2030,FBR,1200,0,0,0
2030,FBY,1500,100,0,100
2030,FCH,6000,0,0,0
2030,FCI,8475,200,0,750
2030,FCM,45851,189,37,2424
2030,FCY,1313,300,0,0
2030,FDK,38765,1055,0,2174
2030,FDR,2500,60000,0,0
2030,FDW,5000,300,0,500
2030,FDY,12000,500,0,500
2030,FEP,11262,0,0,0
2030,FET,6350,150,0,3600
2030,FFA,14000,500,0,0
2030,FFC,41000,500,0,0
2030,FFL,3078,713,0,172
2030,FFM,2500,100,0,1100
2030,FFT,19800,5000,0,3400
2030,FFX,5000,20,0,0
2030,FFZ,95648,4558,5,2897
2030,FGX,10500,250,0,0
2030,FHB,35000,400,0,1600
2030,FHR,19498,0,0,20903
2030,FHU,17601,100904,0,0
2030,FIG,3494,15,0,0
2030,FIT,20000,100,0,2100
2030,FKA,3250,0,0,0
2030,FKL,10949,24,0,2646
2030,FKN,2100,1530,0,24
2030,FKR,7912,0,0,457
2030,FKS,0,0,0,0
2030,FLD,24700,150,0,3200
2030,FLG,21915,706,21,14599
2030,FLL,38441,446,297462,37121
2030,FLO,9366,1188,22,4121
2030,FLP,3600,200,0,1000
2030,FLT,0,0,0,500
2030,FLX,1000,100,0,2000
2030,FLY,17009,18000,0,0
2030,FME,36000,25,0,1200
2030,FMM,3818,190,0,763
2030,FMN,15278,462,0,9247
2030,FMY,46466,181,2,1754
2030,FMZ,170,5,0,0
2030,FNB,1950,20,0,0
2030,FNL,83117,200,1097,3500
2030,FNR,75,0,0,75
2030,FNT,14346,188,13558,4157
2030,FOA,3500,0,0,500
2030,FOD,10000,200,2700,500
2030,FOE,5594,9738,205,407
2030,FOK,31123,1682,0,4342
2030,FOT,11000,0,0,0
2030,FPK,4851,0,0,0
2030,FPR,67598,61,0,1724
2030,FQD,8000,500,0,0
2030,FRG,106991,649,122,10481
2030,FRH,6654,102,0,504
2030,FRM,5000,100,0,700
2030,FRR,8500,377,0,500
2030,FSD,22754,3579,16807,26178
2030,FSE,3300,0,0,45
2030,FSK,4500,200,0,100
2030,FSM,14438,5869,194,7029
2030,FSO,2815,1500,0,0
2030,FSP,0,0,0,0
2030,FST,3000,150,0,100
2030,FSU,100,0,0,0
2030,FSW,734,0,0,342
2030,FTG,19875,204,0,207
2030,FTT,4000,400,0,550
2030,FTW,53799,506,64,10932
2030,FTY,29592,114,0,3536
2030,FUL,43527,7,3,155
2030,FVE,599,0,0,22
2030,FVX,6300,230,0,0
2030,FWA,13069,3108,2808,16005
2030,FWB,0,0,0,0
2030,FWC,1500,0,0,500
2030,FWN,6728,0,0,0
2030,FWQ,22089,30,0,1018
2030,FWS,24090,309,0,503
2030,FXE,119217,97,72,14168
2030,FXY,2380,0,0,0
2030,FYE,2920,24,0,72
2030,FYG,5200,200,0,100
2030,FYJ,7474,5998,0,0
2030,FYM,14600,8700,0,300
2030,FYU,600,250,0,5479
2030,FYV,17083,1543,24,660
2030,FZG,2500,0,0,0
2030,FZI,4000,0,0,400
2030,FZY,6000,200,0,450
2030,GAB,100,0,0,0
2030,GAD,17520,430,0,1200
2030,GAF,20400,300,0,300
2030,GAG,200,0,0,0
2030,GAI,15329,0,0,8350
2030,GAL,9000,2000,3000,1000
2030,GAM,50,0,1352,200
2030,GAO,6211,58,0,0
2030,GAS,5230,200,0,1500
2030,GBD,10680,180,1707,2392
2030,GBG,7550,450,0,2500
2030,GBH,60,0,26,175
2030,GBR,1500,3500,0,1500
2030,GCC,9557,22,22,4538
2030,GCD,6875,100,0,1500
2030,GCK,8081,1790,38,3151
2030,GCM,3500,0,0,0
2030,GCN,3686,499,131,97212
2030,GCT,1563,0,0,0
2030,GCY,16000,500,0,13000
2030,GDJ,8900,0,0,0
2030,GDM,4200,100,0,15
2030,GDV,1600,15,0,2600
2030,GDW,2227,0,0,0
2030,GDY,404,0,0,0
2030,GED,6807,100,0,718
2030,GEG,11990,1410,47799,9188
2030,GEO,3000,12,0,200
2030,GEU,27296,36,0,992
2030,GEV,6000,500,0,0
2030,GEY,500,100,0,270
2030,GEZ,3577,1052,0,841
2030,GFK,19645,287,3080,128420
2030,GFL,15490,1000,0,3940
2030,GFZ,2840,0,0,0
2030,GGE,25000,500,0,1000
2030,GGF,2000,0,0,0
2030,GGG,23164,2476,69,4365
2030,GGI,2380,0,0,0
2030,GGP,2758,213,0,158
2030,GGV,0,0,0,0
2030,GGW,13300,78,0,10500
2030,GHG,6000,900,0,1500
2030,GHM,600,24,0,25
2030,GHW,1500,0,0,0
2030,GIC,8421,0,0,2500
2030,GIF,37486,0,0,0
2030,GJT,22565,1922,3468,19580
2030,GKJ,4425,105,0,314
2030,GKN,1855,155,996,540
2030,GKT,40860,100,0,5100
2030,GKY,41143,40,0,601
2030,GLD,32000,600,0,400
2030,GLE,5900,100,0,0
2030,GLH,6087,2124,1229,0
2030,GLR,8000,0,0,0
2030,GLS,12675,366,11,13618
2030,GLV,0,0,0,0
2030,GLW,7245,300,0,1700
2030,GLY,3550,80,0,45
2030,GMJ,17850,65,0,0
2030,GMU,28410,710,1,20348
2030,GNB,1680,0,0,0
2030,GNC,3200,0,0,150
2030,GNF,1600,1600,0,0
2030,GNG,24811,50,0,100
2030,GNT,2071,200,0,400
2030,GNU,2000,0,0,1200
2030,GNV,34957,4689,142,13223
2030,GOK,5000,20,0,0
2030,GON,22325,1638,9,1456
2030,GOO,12000,0,0,1000
2030,GOP,1400,0,0,0
2030,GOV,4070,1898,0,0
2030,GPH,7000,20,0,2500
2030,GPI,11325,406,2874,7280
2030,GPM,25933,93,0,41
2030,GPT,10895,19182,13732,7722
2030,GPZ,4396,60,0,1500
2030,GQQ,1800,16,0,0
2030,GRB,20172,977,3343,18870
2030,GRD,13900,100,0,1000
2030,GRE,2000,1000,0,2000
2030,GRI,8540,1381,637,3998
2030,GRK,70,0,11174,0
2030,GRN,2000,0,0,0
2030,GRO,15,33,1575,76
2030,GRR,29070,1335,33177,26513
2030,GSH,6371,0,0,832
2030,GSN,20568,367,6008,63891
2030,GSO,29600,1144,62671,8262
2030,GSP,10444,1576,35981,16404
2030,GST,2000,50,200,3300
2030,GTF,10885,3849,5117,14207
2030,GTG,1000,40,0,200
2030,GTR,11739,8230,35,3488
2030,GTU,33692,65,0,374
2030,GUC,8060,50,1019,0
2030,GUM,21522,442,25536,6637
2030,GUP,1323,24,0,2253
2030,GUY,8000,50,1200,0
2030,GVL,18000,500,0,300
2030,GVQ,15600,800,0,800
2030,GVT,10950,2790,0,0
2030,GWB,2133,0,0,1280
2030,GWO,26101,4128,0,1757
2030,GWR,800,20,0,500
2030,GWW,6700,1000,0,2000
2030,GXY,68779,1000,0,0
2030,GYB,1500,0,0,0
2030,GYH,5586,1851,0,8080
2030,GYI,31828,850,0,349
2030,GYL,2805,0,0,0
2030,GYR,55604,3663,119,573
2030,GYY,16014,1005,701,1549
2030,GZH,3675,127997,0,0
2030,GZL,4000,0,0,0
2030,GZS,4180,150,0,62
2030,H04,9000,0,0,0
2030,H05,100,0,0,0
2030,H19,280,20,0,40
2030,H21,2000,40,0,0
2030,H35,1500,0,0,0
2030,H68,200,100,0,0
2030,H71,2500,125,0,0
2030,H79,4950,25,0,50
2030,H88,1400,20,0,50
2030,H92,400,0,0,0
2030,H96,3600,50,0,400
2030,H97,100,0,0,0
2030,HAB,18300,0,0,0
2030,HAE,3750,50,0,2294
2030,HAF,25000,0,0,150
2030,HAI,6000,0,0,0
2030,HAO,32550,0,0,12600
2030,HBC,1000,24,0,20
2030,HBG,13140,3000,1332,300
2030,HBI,7000,500,0,0
2030,HBR,935,248,0,0
2030,HBV,3000,0,0,0
2030,HBZ,4000,500,0,0
2030,HCA,0,0,0,0
2030,HCD,5400,45,0,200
2030,HCO,1300,0,0,0
2030,HDC,25550,12000,0,1500
2030,HDE,2700,0,0,0
2030,HDH,0,910,0,0
2030,HDI,2190,20,0,360
2030,HDN,3765,7,3833,3596
2030,HDO,88623,0,0,0
2030,HEE,3500,500,0,500
2030,HEF,34141,347,3,7434
2030,HEG,42391,2700,0,0
2030,HEI,1700,50,0,300
2030,HEQ,1944,50,0,0
2030,HES,6400,0,0,0
2030,HEZ,9000,200,0,750
2030,HFD,32581,63,0,2541
2030,HFJ,9900,100,0,3600
2030,HFY,16910,1049,0,1014
2030,HGR,23806,6745,268,4373
2030,HHF,1600,0,0,0
2030,HHG,5329,0,0,167
2030,HHR,43548,358,0,1652
2030,HHW,2175,100,0,0
2030,HIB,10000,100,2628,2634
2030,HIE,4000,10,0,20
2030,HIG,1600,30,0,20
2030,HII,22500,126,0,1700
2030,HIO,61869,646,16,12938
2030,HJH,540,80,0,0
2030,HJO,14250,0,0,200
2030,HKA,10000,400,0,1600
2030,HKS,10942,2190,5,1756
2030,HKY,16585,1428,8,2066
2030,HLA,0,0,0,0
2030,HLC,2000,0,0,100
2030,HLG,10928,3184,8,2013
2030,HLN,14133,3216,1967,7214
2030,HLX,5100,64,0,0
2030,HMT,28291,0,0,0
2030,HMZ,3267,500,0,1308
2030,HNB,1563,114,0,446
2030,HND,71880,438,0,27313
2030,HNH,250,0,0,3000
2030,HNL,51207,13787,240346,59357
2030,HNM,400,10,0,1889
2030,HNR,4376,0,0,0
2030,HNS,100,100,0,4500
2030,HNZ,13200,1200,0,120
2030,HOB,6636,172,2,2393
2030,HOC,4300,350,0,200
2030,HOE,800,0,0,0
2030,HOM,5000,100,23017,17206
2030,HON,7000,200,1252,0
2030,HOT,27150,375,0,1398
2030,HOU,66427,2714,162908,41143
2030,HPB,0,0,0,5960
2030,HPN,82619,163,32994,39504
2030,HPT,1800,0,0,0
2030,HQG,2000,0,0,0
2030,HQM,14750,0,0,0
2030,HQU,9000,0,0,0
2030,HQZ,51859,0,0,0
2030,HRI,9643,50,0,500
2030,HRJ,14000,7000,0,300
2030,HRL,10797,5158,13831,4035
2030,HRO,4000,100,0,1000
2030,HRR,500,0,0,500
2030,HRU,6000,1000,0,0
2030,HRX,2700,40,0,15
2030,HSA,5521,5744,0,74
2030,HSB,5000,200,0,1000
2030,HSE,5000,100,0,100
2030,HSI,10000,100,0,600
2030,HSP,10814,1542,0,0
2030,HSR,1200,120,0,0
2030,HSV,13130,10954,23533,7918
2030,HTF,6000,2,0,1900
2030,HTH,9000,300,0,400
2030,HTL,3520,0,0,0
2030,HTO,10452,50,0,15110
2030,HTS,6326,723,1496,4648
2030,HTW,2750,165,0,495
2030,HUF,15321,669,25,772
2030,HUL,5000,700,0,0
2030,HUM,15039,192,121,74145
2030,HUS,365,20,0,1095
2030,HUT,12507,1916,0,2549
2030,HVC,12250,3000,0,2625
2030,HVE,686,0,0,30
2030,HVN,14560,123,1,5623
2030,HVR,2500,50,0,1144
2030,HVS,2700,300,0,0
2030,HWD,45691,1267,9,2315
2030,HWO,48760,9,0,90
2030,HWQ,600,50,0,125
2030,HWV,11000,100,0,0
2030,HWY,15350,200,0,600
2030,HXD,23932,275,0,10020
2030,HXF,5000,100,0,400
2030,HYA,26783,195,71,85773
2030,HYG,500,0,0,500
2030,HYI,32597,658,2,986
2030,HYL,50,0,0,400
2030,HYR,8105,100,0,800
2030,HYS,14038,168,0,8905
2030,HYW,2000,50,0,100
2030,HYX,3920,0,0,0
2030,HZD,1720,50,0,45
2030,HZE,300,30,0,200
2030,HZL,11714,242,0,0
2030,HZR,15000,125,0,0
2030,HZY,6735,30,0,660
2030,I06,2600,0,0,0
2030,I12,5500,30,0,270
2030,I16,200,0,0,0
2030,I18,6000,300,0,102
2030,I19,3900,0,0,0
2030,I22,5771,0,0,217
2030,I23,15500,300,0,605
2030,I34,1760,0,0,97
2030,I35,2950,500,0,750
2030,I39,9230,440,0,1600
2030,I40,4200,50,0,300
2030,I42,1458,0,0,0
2030,I43,550,275,0,728
2030,I50,2700,50,0,215
2030,I63,1000,0,0,0
2030,I66,7000,360,0,1000
2030,I67,2360,10,0,4175
2030,I68,6000,25,0,500
2030,I69,10000,100,0,550
2030,I74,12000,400,0,370
2030,I75,1150,0,0,0
2030,I76,1379,0,0,0
2030,I83,3226,3,0,3
2030,I86,500,50,0,0
2030,I93,500,0,0,196
2030,I95,2205,52,0,630
2030,IAD,44196,801,277522,145461
2030,IAG,10500,4813,1682,809
2030,IAH,12841,310,414462,271631
2030,IAN,0,0,0,5000
2030,IBM,1050,50,0,40
2030,ICL,2750,0,0,0
2030,ICR,11500,0,0,180
2030,ICT,59406,19796,24397,23480
2030,IDA,14006,188,1627,8675
2030,IDI,4281,900,0,354
2030,IDL,6000,0,0,0
2030,IDP,4050,50,0,1400
2030,IEM,50,0,0,20
2030,IEN,1200,0,0,0
2030,IER,4300,100,0,175
2030,IFA,1500,250,0,250
2030,IFP,11475,410,1787,2025
2030,IGG,6500,0,0,1000
2030,IGM,12000,20,1358,1100
2030,IGQ,22000,0,0,5000
2030,IGT,0,0,0,300
2030,IIB,2638,1075,0,90
2030,IIK,0,0,0,0
2030,IIY,3000,0,0,0
2030,IJD,5800,200,0,250
2030,IJX,5000,0,0,1000
2030,IKG,2000,1300,0,100
2030,IKK,21000,3000,0,1000
2030,IKV,29160,0,0,0
2030,IKW,6985,0,0,0
2030,ILE,6300,3900,0,0
2030,ILG,30098,3849,24,4473
2030,ILI,1700,0,0,4200
2030,ILM,22867,5267,18577,7512
2030,IML,1200,0,0,1000
2030,IMM,7000,0,0,0
2030,IMS,3000,675,0,1023
2030,IMT,700,10,2080,4316
2030,IND,15242,1689,157983,36187
2030,INF,10740,0,0,0
2030,INJ,2000,0,0,0
2030,INK,2300,100,0,0
2030,INL,8800,100,1000,1213
2030,INT,26120,618,161,2594
2030,INW,17000,250,0,0
2030,IOB,12500,730,0,3700
2030,IOW,13100,287,0,2200
2030,IPJ,17900,900,0,0
2030,IPL,3621,2504,1460,301
2030,IPT,13401,330,24,4552
2030,IRK,1200,200,2190,750
2030,IRS,6000,0,0,0
2030,ISM,76831,164,17,3487
2030,ISN,4015,11,0,12045
2030,ISO,6978,4971,191,480
2030,ISP,48781,1739,16545,6345
2030,ISQ,500,0,0,0
2030,ISW,4000,50,0,1000
2030,ISZ,8250,220,0,742
2030,ITH,12044,177,28,9893
2030,ITO,4135,4411,22201,48213
2030,ITR,4313,72,0,0
2030,IWA,60323,3873,17853,10429
2030,IWD,1550,10,1404,500
2030,IWH,2137,0,0,148
2030,IWI,2099,45,0,306
2030,IWK,0,0,0,0
2030,IWS,41406,0,0,1000
2030,IXA,1400,300,0,0
2030,IXD,21855,1444,5,1806
2030,IYA,17312,825,0,48942
2030,IYK,6700,2769,1374,1650
2030,IYS,24200,72,0,1042
2030,IZA,16820,130,0,450
2030,IZG,13200,50,0,330
2030,JAC,12011,240,9208,7085
2030,JAN,10102,4547,21906,6635
2030,JAQ,12400,100,0,100
2030,JAS,2500,0,0,0
2030,JAU,800,20,0,0
2030,JAX,13315,3864,76012,22986
2030,JBR,5500,50,0,2606
2030,JCT,3000,100,0,0
2030,JDN,550,0,0,0
2030,JEF,16480,2486,0,811
2030,JER,27174,10,0,0
2030,JES,4000,0,0,0
2030,JFK,7755,990,561071,38224
2030,JFX,28703,100,0,0
2030,JFZ,1419,178,0,0
2030,JHM,0,0,5110,5603
2030,JHN,8700,0,0,100
2030,JHW,3581,26,2624,0
2030,JKA,70000,2226,0,0
2030,JKJ,3167,0,0,0
2030,JKL,50,50,0,50
2030,JLN,14398,292,11,2895
2030,JMR,2400,0,0,100
2030,JMS,3000,60,1456,4136
2030,JNU,9268,382,12427,78560
2030,JNX,32000,1000,0,0
2030,JOT,11300,700,0,2000
2030,JQD,3500,35,0,175
2030,JQF,32302,320,210,4865
2030,JRA,2969,105,1943,12412
2030,JRB,15390,3000,0,39594
2030,JRF,17128,4159,50,20
